Search Name,Address,Address Lat,Address Long,Nearest MRT Station,Nearest MRT Distance,Nearest Mall Name,Nearest Mall Distance,Nearest NPC,Nearest NPC Distance
122 BISHAN ST 12,122 BISHAN STREET 12,1.34681988418358,103.850614135416,BISHAN MRT STATION (NS17),0.5245245174230315,JUNCTION 8,0.45630356110168246,Bishan Neighbourhood Police Centre,1.2635583396866243
175 BISHAN ST 13,175 BISHAN STREET 13,1.34896062200566,103.853736013686,BISHAN MRT STATION (CC15),0.5740946016198076,JUNCTION 8,0.5783703820977006,Bishan Neighbourhood Police Centre,1.1900540000523345
281 BISHAN ST 24,281 BISHAN STREET 24,1.35727709271493,103.844629114303,BISHAN MRT STATION (NS17),0.8155723001886466,JUNCTION 8,0.8842773168271904,Bishan Neighbourhood Police Centre,0.3474204307894411
226 BISHAN ST 23,226 BISHAN STREET 23,1.35854600472842,103.847127301001,BISHAN MRT STATION (CC15),0.8345233553282859,JUNCTION 8,0.9149536246735028,Bishan Neighbourhood Police Centre,0.10467562186091528
125 BISHAN ST 12,125 BISHAN STREET 12,1.34711902955637,103.851553257146,BISHAN MRT STATION (CC15),0.5382599675485809,JUNCTION 8,0.48596030064989615,Bishan Neighbourhood Police Centre,1.2628290724702866
455 SIN MING AVE,455 SIN MING AVENUE,1.35872842612016,103.830642754421,UPPER THOMSON MRT STATION (TE8),0.5410834717907029,THOMSON PLAZA,0.4868453700775437,Bishan Neighbourhood Police Centre,1.8999547488705106
289 BISHAN ST 24,289 BISHAN STREET 24,1.35666114854932,103.844930577727,BISHAN MRT STATION (NS17),0.7394067292940961,JUNCTION 8,0.8083738658978438,Bishan Neighbourhood Police Centre,0.3340978234937897
141 BISHAN ST 12,141 BISHAN STREET 12,1.34515398438819,103.853367119258,BISHAN MRT STATION (CC15),0.8308021094573507,JUNCTION 8,0.7830316615443605,Toa Payoh Neighbourhood Police Centre,1.2142626290360616
164 BISHAN ST 13,164 BISHAN STREET 13,1.34846352425067,103.856094684689,BISHAN MRT STATION (CC15),0.835611585116071,JUNCTION 8,0.8456095899143488,Bishan Neighbourhood Police Centre,1.395738993120641
165 BISHAN ST 13,165 BISHAN STREET 13,1.3491982286049,103.856194448527,BISHAN MRT STATION (CC15),0.8187612301280831,JUNCTION 8,0.8386164404955228,Bishan Neighbourhood Police Centre,1.3438092201416076
208 BISHAN ST 23,208 BISHAN STREET 23,1.35492717199264,103.848545126427,BISHAN MRT STATION (CC15),0.4069799287492192,JUNCTION 8,0.49494354568714133,Bishan Neighbourhood Police Centre,0.33332118218824586
174 BISHAN ST 13,174 BISHAN STREET 13,1.34820799489001,103.854277011221,BISHAN MRT STATION (CC15),0.6674482409851278,JUNCTION 8,0.6632954114343983,Bishan Neighbourhood Police Centre,1.2930799486653963
341 BT BATOK ST 34,341 BUKIT BATOK STREET 34,1.36280451951487,103.749157203985,BUKIT GOMBAK MRT STATION (NS3),0.5505352681334751,CATHAY CINEPLEX WEST MALL,1.413011239112455,Bukit Batok Neighbourhood Police Centre,1.8446522116201283
259 BT BATOK EAST AVE 4,259 BUKIT BATOK EAST AVENUE 4,1.35085859711904,103.759761122934,BUKIT BATOK MRT STATION (NS2),1.1513109181320562,CATHAY CINEPLEX WEST MALL,1.1755312498880701,Bukit Batok Neighbourhood Police Centre,0.238375491467161
425 BT BATOK WEST AVE 2,425 BUKIT BATOK WEST AVENUE 2,1.3618323500025,103.745225942903,BUKIT GOMBAK MRT STATION (NS3),0.8129250848304114,CATHAY CINEPLEX WEST MALL,1.3781442241416,Bukit Batok Neighbourhood Police Centre,2.045978053675196
536 BT BATOK ST 52,536 BUKIT BATOK STREET 52,1.35551876314657,103.751164489972,BUKIT GOMBAK MRT STATION (NS3),0.35088641843070745,CATHAY CINEPLEX WEST MALL,0.6406684540926283,Bukit Batok Neighbourhood Police Centre,1.0848251875372705
413 BT BATOK WEST AVE 4,413 BUKIT BATOK WEST AVENUE 4,1.36356572674155,103.746596967526,BUKIT GOMBAK MRT STATION (NS3),0.798015800652583,CATHAY CINEPLEX WEST MALL,1.525630947340526,Bukit Batok Neighbourhood Police Centre,2.083566088423508
182 BT BATOK WEST AVE 8,182 BUKIT BATOK WEST AVENUE 8,1.34556402157015,103.743821531821,BUKIT BATOK MRT STATION (NS2),0.746102771964482,CATHAY CINEPLEX WEST MALL,0.7831982831524664,Jurong East Neighbourhood Police Centre,0.9501486336557413
359 BT BATOK ST 31,359 BUKIT BATOK STREET 31,1.36134370379955,103.75123068355,BUKIT GOMBAK MRT STATION (NS3),0.3101150621499728,CATHAY CINEPLEX WEST MALL,1.270499631066718,Bukit Batok Neighbourhood Police Centre,1.5835516899304771
230 BT BATOK EAST AVE 3,230 BUKIT BATOK EAST AVENUE 3,1.34771540923723,103.754994802909,BUKIT BATOK MRT STATION (NS2),0.6209751070136325,CATHAY CINEPLEX WEST MALL,0.695066826389277,Bukit Batok Neighbourhood Police Centre,0.4215849234448693
345 BT BATOK ST 34,345 BUKIT BATOK STREET 34,1.36284881503816,103.750843242288,BUKIT GOMBAK MRT STATION (NS3),0.48279206257026985,CATHAY CINEPLEX WEST MALL,1.429444715637229,Bukit Batok Neighbourhood Police Centre,1.750050440499432
129 BT BATOK WEST AVE 6,129 BUKIT BATOK WEST AVENUE 6,1.35142975219106,103.746030739669,BUKIT BATOK MRT STATION (NS2),0.4748620098146699,CATHAY CINEPLEX WEST MALL,0.3836223131642449,Bukit Batok Neighbourhood Police Centre,1.4123178826655645
241 BT BATOK EAST AVE 5,241 BUKIT BATOK EAST AVENUE 5,1.3508952364452,103.75454446951,BUKIT BATOK MRT STATION (NS2),0.5908363620925369,CATHAY CINEPLEX WEST MALL,0.599181217176361,Bukit Batok Neighbourhood Police Centre,0.4846801365790299
109 BT BATOK WEST AVE 6,109 BUKIT BATOK WEST AVENUE 6,1.34700376747987,103.746170410388,BUKIT BATOK MRT STATION (NS2),0.4398316642969844,CATHAY CINEPLEX WEST MALL,0.4824695318031252,Jurong East Neighbourhood Police Centre,1.2541710443630734
227 BT BATOK CTRL,227 BUKIT BATOK CENTRAL,1.34838399787614,103.753520312233,BUKIT BATOK MRT STATION (NS2),0.4454157911520985,CATHAY CINEPLEX WEST MALL,0.5152321923224962,Bukit Batok Neighbourhood Police Centre,0.5617919344485854
514 BT BATOK ST 52,514 BUKIT BATOK STREET 52,1.3544681944625,103.752589182658,BUKIT GOMBAK MRT STATION (NS3),0.4691933882355629,CATHAY CINEPLEX WEST MALL,0.6140194652605833,Bukit Batok Neighbourhood Police Centre,0.8888219024546836
365 BT BATOK ST 31,365 BUKIT BATOK STREET 31,1.36087152148815,103.748644458484,BUKIT GOMBAK MRT STATION (NS3),0.4306835945323223,CATHAY CINEPLEX WEST MALL,1.1997282406680154,Bukit Batok Neighbourhood Police Centre,1.7076939486504126
315 BT BATOK ST 32,315 BUKIT BATOK STREET 32,1.36009637574567,103.746560963113,BUKIT GOMBAK MRT STATION (NS3),0.6043690087608206,CATHAY CINEPLEX WEST MALL,1.150310172227604,Bukit Batok Neighbourhood Police Centre,1.8056684461935422
308 BT BATOK ST 31,308 BUKIT BATOK STREET 31,1.35855029163425,103.748104679144,BUKIT GOMBAK MRT STATION (NS3),0.4098322920313729,CATHAY CINEPLEX WEST MALL,0.94800069986214,Bukit Batok Neighbourhood Police Centre,1.5630228716356058
358 BT BATOK ST 31,358 BUKIT BATOK STREET 31,1.36141226469875,103.750750526003,BUKIT GOMBAK MRT STATION (NS3),0.3322029033166092,CATHAY CINEPLEX WEST MALL,1.2697284781747296,Bukit Batok Neighbourhood Police Centre,1.617964226096982
309 BT BATOK ST 31,309 BUKIT BATOK STREET 31,1.35828328143448,103.748771560551,BUKIT GOMBAK MRT STATION (NS3),0.33762202158009713,CATHAY CINEPLEX WEST MALL,0.9115846914382233,Bukit Batok Neighbourhood Police Centre,1.4884179795009354
186 BT BATOK WEST AVE 6,186 BUKIT BATOK WEST AVENUE 6,1.34658076680317,103.744085374214,BUKIT BATOK MRT STATION (NS2),0.6675490028738874,CATHAY CINEPLEX WEST MALL,0.6913056398352467,Jurong East Neighbourhood Police Centre,1.0469641427989365
291B BT BATOK ST 24,291B BUKIT BATOK STREET 24,1.34306435513309,103.75567762679,BUKIT BATOK MRT STATION (NS2),0.9497516622246114,CATHAY CINEPLEX WEST MALL,1.0619997511325217,Bukit Batok Neighbourhood Police Centre,0.74280051129405
511 BT BATOK ST 52,511 BUKIT BATOK STREET 52,1.35272298040763,103.753796440794,BUKIT BATOK MRT STATION (NS2),0.6240441172931775,CATHAY CINEPLEX WEST MALL,0.5871623108107052,Bukit Batok Neighbourhood Police Centre,0.6613526425680178
289F BT BATOK ST 25,289F BUKIT BATOK STREET 25,1.34463617023746,103.7590468418,BUKIT BATOK MRT STATION (NS2),1.1617757588961555,CATHAY CINEPLEX WEST MALL,1.2504200506886696,Bukit Batok Neighbourhood Police Centre,0.5007942858920308
113 BT BATOK WEST AVE 6,113 BUKIT BATOK WEST AVENUE 6,1.34883637963314,103.745173404083,BUKIT BATOK MRT STATION (NS2),0.4888435891275626,CATHAY CINEPLEX WEST MALL,0.47052425133815656,Jurong East Neighbourhood Police Centre,1.3107532010635152
187 BT BATOK WEST AVE 6,187 BUKIT BATOK WEST AVENUE 6,1.34651344118157,103.744614358938,BUKIT BATOK MRT STATION (NS2),0.6177051346671761,CATHAY CINEPLEX WEST MALL,0.6482458792116479,Jurong East Neighbourhood Police Centre,1.0856114567904216
385 BT BATOK WEST AVE 5,385 BUKIT BATOK WEST AVENUE 5,1.36348353323119,103.752171420758,BUKIT GOMBAK MRT STATION (NS3),0.5433848769890844,CATHAY CINEPLEX WEST MALL,1.5243769869933228,Bukit Batok Neighbourhood Police Centre,1.7473006932066322
101 BT BATOK WEST AVE 6,101 BUKIT BATOK WEST AVENUE 6,1.34670636093149,103.746920663038,BUKIT BATOK MRT STATION (NS2),0.3917345579884381,CATHAY CINEPLEX WEST MALL,0.4551300143362271,Jurong East Neighbourhood Police Centre,1.302392772132841
384 BT BATOK WEST AVE 5,384 BUKIT BATOK WEST AVENUE 5,1.36293263679642,103.752194207305,BUKIT GOMBAK MRT STATION (NS3),0.48256608511458843,CATHAY CINEPLEX WEST MALL,1.465192006229626,Bukit Batok Neighbourhood Police Centre,1.6903909993767998
626 BT BATOK CTRL,626 BUKIT BATOK CENTRAL,1.35171974901975,103.749022783849,BUKIT BATOK MRT STATION (NS2),0.30477157161227525,CATHAY CINEPLEX WEST MALL,0.18167121549236698,Bukit Batok Neighbourhood Police Centre,1.0951105268289918
388 BT BATOK WEST AVE 5,388 BUKIT BATOK WEST AVENUE 5,1.36485017561712,103.752161772499,BUKIT GOMBAK MRT STATION (NS3),0.694923899968859,CATHAY CINEPLEX WEST MALL,1.6728749819545203,Bukit Batok Neighbourhood Police Centre,1.8877108242824072
291C BT BATOK ST 24,291C BUKIT BATOK STREET 24,1.34299777407959,103.755158102193,BUKIT BATOK MRT STATION (NS2),0.9147559605794604,CATHAY CINEPLEX WEST MALL,1.0294744632750212,Bukit Batok Neighbourhood Police Centre,0.7756373889001561
387 BT BATOK WEST AVE 5,387 BUKIT BATOK WEST AVENUE 5,1.3648652172222,103.752452457233,BUKIT GOMBAK MRT STATION (NS3),0.6992503371612298,CATHAY CINEPLEX WEST MALL,1.68113760629117,Bukit Batok Neighbourhood Police Centre,1.8774086070628557
203 BT BATOK ST 21,203 BUKIT BATOK STREET 21,1.3473325859581,103.748990389685,BUKIT BATOK MRT STATION (NS2),0.19966140157683446,CATHAY CINEPLEX WEST MALL,0.3084078628465164,Bukit Batok Neighbourhood Police Centre,1.0777995319711111
142 BT BATOK ST 11,142 BUKIT BATOK STREET 11,1.35000417984867,103.742860806106,BUKIT BATOK MRT STATION (NS2),0.7532076475193171,CATHAY CINEPLEX WEST MALL,0.706307869695692,Jurong East Neighbourhood Police Centre,1.264292673060186
627 BT BATOK CTRL,627 BUKIT BATOK CENTRAL,1.35184612661323,103.749350048656,BUKIT BATOK MRT STATION (NS2),0.3136951412640176,CATHAY CINEPLEX WEST MALL,0.19506616696495097,Bukit Batok Neighbourhood Police Centre,1.064009402421542
37 JLN RUMAH TINGGI,37 JALAN RUMAH TINGGI,1.28922928913172,103.809193412567,QUEENSTOWN MRT STATION (EW19),0.6856793115796905,ANCHORPOINT SHOPPING CENTRE,0.399946845832669,Queenstown Neighbourhood Police Centre,0.7105268054210067
21 TELOK BLANGAH CRES,21 TELOK BLANGAH CRESCENT,1.27660794512081,103.820898125879,HARBOURFRONT MRT STATION (NE1 / CC29),1.2494260123465002,DEPOT HEIGHTS SHOPPING CENTRE,1.269625943651027,Bukit Merah West Neighbourhood Police Centre,1.0387288868533067
101 BT PURMEI RD,101 BUKIT PURMEI ROAD,1.27146256556443,103.825683545567,HARBOURFRONT MRT STATION (NE1 / CC29),0.8180642788175392,VIVOCITY,0.8812609516995079,Bukit Merah West Neighbourhood Police Centre,1.5932903529035538
77 TELOK BLANGAH DR,77 TELOK BLANGAH DRIVE,1.27394153200448,103.808817449676,TELOK BLANGAH MRT STATION (CC28),0.3747221732651446,DEPOT HEIGHTS SHOPPING CENTRE,0.7849199135597111,Queenstown Neighbourhood Police Centre,1.7371173809214515
13 TELOK BLANGAH CRES,13 TELOK BLANGAH CRESCENT,1.2781594645971,103.820475315204,TIONG BAHRU MRT STATION (EW17),1.1749176767476421,DEPOT HEIGHTS SHOPPING CENTRE,1.1707003480850753,Bukit Merah West Neighbourhood Police Centre,0.8898083676372965
34 JLN BT HO SWEE,34 JALAN BUKIT HO SWEE,1.28807687600985,103.82708127923,TIONG BAHRU MRT STATION (EW17),0.22323159152110414,TIONG BAHRU PLAZA,0.18006121287876775,Bukit Merah West Neighbourhood Police Centre,0.49275805276186885
145 JLN BT MERAH,145 JALAN BUKIT MERAH,1.27729352946741,103.830515650322,OUTRAM PARK MRT STATION (NE3),1.0281340274267032,TIONG BAHRU PLAZA,1.0909056474148933,Bukit Merah East Neighbourhood Police Centre,0.998244749140779
54 TELOK BLANGAH DR,54 TELOK BLANGAH DRIVE,1.27359718662062,103.811942133272,TELOK BLANGAH MRT STATION (CC28),0.40258968852115345,DEPOT HEIGHTS SHOPPING CENTRE,0.8264863662812675,Bukit Merah West Neighbourhood Police Centre,1.845594184433131
16 CANTONMENT CL,16 CANTONMENT CLOSE,1.27391992612498,103.840260930929,OUTRAM PARK MRT STATION (NE3),0.6514320552437929,100 AM,0.36448200532835123,Bukit Merah East Neighbourhood Police Centre,0.5159659808351063
127A KIM TIAN RD,127A KIM TIAN ROAD,1.28196243466081,103.829559141133,TIONG BAHRU MRT STATION (EW17),0.5168755322655574,TIONG BAHRU PLAZA,0.5744197815951018,Bukit Merah West Neighbourhood Police Centre,0.7957033895625999
24 TIONG BAHRU RD,24 TIONG BAHRU ROAD,1.28572654548652,103.831270493129,HAVELOCK MRT STATION (TE16),0.40213990448783743,TIONG BAHRU PLAZA,0.4800004060716821,Bukit Merah West Neighbourhood Police Centre,0.8750270332027257
120 BT MERAH VIEW,120 BUKIT MERAH VIEW,1.28277443239482,103.822612454246,TIONG BAHRU MRT STATION (EW17),0.6523572559312291,TIONG BAHRU PLAZA,0.6382848163460391,Bukit Merah West Neighbourhood Police Centre,0.32705410621950814
40 TELOK BLANGAH RISE,40 TELOK BLANGAH RISE,1.27209926567831,103.823245112725,HARBOURFRONT MRT STATION (NE1 / CC29),0.7700783102871156,VIVOCITY,0.874272845161128,Bukit Merah West Neighbourhood Police Centre,1.5022399312721249
111A DEPOT RD,111A DEPOT ROAD,1.28112269302349,103.808687895607,TELOK BLANGAH MRT STATION (CC28),1.1643662255615541,DEPOT HEIGHTS SHOPPING CENTRE,0.18105111194685,Queenstown Neighbourhood Police Centre,1.03526378407249
22 JLN MEMBINA,22 JALAN MEMBINA,1.2848879468295,103.826444566955,TIONG BAHRU MRT STATION (EW17),0.17496236782865465,TIONG BAHRU PLAZA,0.18584552807963042,Bukit Merah West Neighbourhood Police Centre,0.3477943215113291
113 BT PURMEI RD,113 BUKIT PURMEI ROAD,1.27477013494182,103.826932277494,HARBOURFRONT MRT STATION (NE1 / CC29),1.203617109846267,VIVOCITY,1.2735155995953091,Bukit Merah West Neighbourhood Police Centre,1.2675089202963847
112A DEPOT RD,112A DEPOT ROAD,1.28147636173322,103.808148105183,LABRADOR PARK MRT STATION (CC27),1.1948460690039098,DEPOT HEIGHTS SHOPPING CENTRE,0.2485313593592907,Queenstown Neighbourhood Police Centre,0.9672862055950143
5 DELTA AVE,5 DELTA AVENUE,1.29223145125728,103.827600712862,TIONG BAHRU MRT STATION (EW17),0.6817247121177926,VALLEY POINT,0.10722211101829503,Bukit Merah West Neighbourhood Police Centre,0.8720273636665338
111B DEPOT RD,111B DEPOT ROAD,1.28116510147179,103.808471760006,TELOK BLANGAH MRT STATION (CC28),1.171754109485124,DEPOT HEIGHTS SHOPPING CENTRE,0.20553136913201603,Queenstown Neighbourhood Police Centre,1.0166680038819376
88 TELOK BLANGAH HTS,88 TELOK BLANGAH HEIGHTS,1.27736919004889,103.808254924084,TELOK BLANGAH MRT STATION (CC28),0.7595586871033017,DEPOT HEIGHTS SHOPPING CENTRE,0.44795559197211265,Queenstown Neighbourhood Police Centre,1.3637476603144312
69 REDHILL CL,69 REDHILL CLOSE,1.2870165287153,103.816374778847,REDHILL MRT STATION (EW18),0.29394188546659256,DAWSON PLACE,0.8731240049736879,Bukit Merah West Neighbourhood Police Centre,0.7965275148545877
119B KIM TIAN RD,119B KIM TIAN ROAD,1.28115558487763,103.827266559741,TIONG BAHRU MRT STATION (EW17),0.550434668667811,TIONG BAHRU PLAZA,0.5903633525581805,Bukit Merah West Neighbourhood Police Centre,0.6556634675060151
26C JLN MEMBINA,26C JALAN MEMBINA,1.28275797395281,103.825205576961,TIONG BAHRU MRT STATION (EW17),0.44753908169346623,TIONG BAHRU PLAZA,0.45806581624189396,Bukit Merah West Neighbourhood Police Centre,0.3751512552799996
58 HAVELOCK RD,58 HAVELOCK ROAD,1.29008719115666,103.827999956886,TIONG BAHRU MRT STATION (EW17),0.44734671174303514,VALLEY POINT,0.3438364199551715,Bukit Merah West Neighbourhood Police Centre,0.7138013489624085
127D KIM TIAN RD,127D KIM TIAN ROAD,1.28111980555052,103.829943174928,TIONG BAHRU MRT STATION (EW17),0.6197546454606434,TIONG BAHRU PLAZA,0.6770518644623152,Bukit Merah West Neighbourhood Police Centre,0.8821430704905899
8B BOON TIONG RD,8B BOON TIONG ROAD,1.2870169493471,103.830303346649,TIONG BAHRU MRT STATION (EW17),0.333613714253099,TIONG BAHRU PLAZA,0.37075702378603675,Bukit Merah West Neighbourhood Police Centre,0.7832347298778506
115 BT MERAH CTRL,115 BUKIT MERAH CENTRAL,1.28412809632853,103.814543761786,REDHILL MRT STATION (EW18),0.6592110783174029,DEPOT HEIGHTS SHOPPING CENTRE,0.5971900039596918,Bukit Merah West Neighbourhood Police Centre,0.9981976947993607
85 TELOK BLANGAH HTS,85 TELOK BLANGAH HEIGHTS,1.27722253855698,103.808720443177,TELOK BLANGAH MRT STATION (CC28),0.7337405492839478,DEPOT HEIGHTS SHOPPING CENTRE,0.4390519006435951,Queenstown Neighbourhood Police Centre,1.4017090582236615
219 PETIR RD,219 PETIR ROAD,1.37416504802935,103.772712312801,PENDING LRT STATION (BP8),0.2721038557753517,FAJAR SHOPPING CENTRE,1.1101188155373092,Bukit Panjang Neighbourhood Police Centre,1.4191382256500258
139 PETIR RD,139 PETIR ROAD,1.37534822344466,103.76965777289,PENDING LRT STATION (BP8),0.198588499177967,BUKIT PANJANG PLAZA,0.7782489286410526,Bukit Panjang Neighbourhood Police Centre,1.3035846712437398
230 PENDING RD,230 PENDING ROAD,1.3761666118542,103.772207125572,PENDING LRT STATION (BP8),0.10521065653527135,FAJAR SHOPPING CENTRE,0.8814552349061507,Bukit Panjang Neighbourhood Police Centre,1.1935081416200546
102 GANGSA RD,102 GANGSA ROAD,1.37910762831305,103.768153816778,PETIR LRT STATION (BP7),0.22395917099377768,BUKIT PANJANG PLAZA,0.43161422576725084,Bukit Panjang Neighbourhood Police Centre,0.9517225118440799
223 PENDING RD,223 PENDING ROAD,1.37573517510314,103.773609219643,PENDING LRT STATION (BP8),0.26478878918979787,FAJAR SHOPPING CENTRE,0.963325609445046,Bukit Panjang Neighbourhood Police Centre,1.2579131938518238
633A SENJA RD,633A SENJA ROAD,1.38558640738414,103.758340839001,SENJA LRT STATION (BP13),0.5470407170866687,JUNCTION 10,0.6180527889341558,Bukit Panjang Neighbourhood Police Centre,1.4942519565930608
104 GANGSA RD,104 GANGSA ROAD,1.37880399486152,103.76796875654,PETIR LRT STATION (BP7),0.18653528514238826,BUKIT PANJANG PLAZA,0.4202291659834488,Bukit Panjang Neighbourhood Police Centre,0.990996215692173
240 BT PANJANG RING RD,240 BUKIT PANJANG RING ROAD,1.37934514194061,103.771222864624,BANGKIT LRT STATION (BP9),0.1753391277521887,FAJAR SHOPPING CENTRE,0.5186901057453079,Bukit Panjang Neighbourhood Police Centre,0.8406554430839212
403 FAJAR RD,403 FAJAR ROAD,1.3811296995225,103.767749629838,PETIR LRT STATION (BP7),0.3930023904580533,BUKIT PANJANG PLAZA,0.4003689166958236,Bukit Panjang Neighbourhood Police Centre,0.7777371525853423
275 BANGKIT RD,275 BANGKIT ROAD,1.37683552128544,103.774825848656,PENDING LRT STATION (BP8),0.40382727649543104,FAJAR SHOPPING CENTRE,0.902095547634936,Bukit Panjang Neighbourhood Police Centre,1.1700117833392962
132 CASHEW RD,132 CASHEW ROAD,1.37427380230521,103.770688640795,PENDING LRT STATION (BP8),0.21660025186071774,BUKIT PANJANG PLAZA,0.9431866211487423,Bukit Panjang Neighbourhood Police Centre,1.4074217731168308
118 PENDING RD,118 PENDING ROAD,1.37680420349222,103.768463736662,PETIR LRT STATION (BP7),0.22895822471354438,BUKIT PANJANG PLAZA,0.5731138567731131,Bukit Panjang Neighbourhood Police Centre,1.1783401998025456
236 BT PANJANG RING RD,236 BUKIT PANJANG RING ROAD,1.37902490874965,103.771215066012,BANGKIT LRT STATION (BP9),0.19403324935557906,FAJAR SHOPPING CENTRE,0.5542369434946504,Bukit Panjang Neighbourhood Police Centre,0.8762450859667184
114 PENDING RD,114 PENDING ROAD,1.37785558547628,103.769840358536,PENDING LRT STATION (BP8),0.24802766247758043,BUKIT PANJANG PLAZA,0.6513365942368943,Bukit Panjang Neighbourhood Police Centre,1.0259639638320768
406 FAJAR RD,406 FAJAR ROAD,1.38185025770492,103.767573058956,PETIR LRT STATION (BP7),0.46504519373514064,BUKIT PANJANG PLAZA,0.4169448000136093,Bukit Panjang Neighbourhood Police Centre,0.7255219935196388
150 PETIR RD,150 PETIR ROAD,1.37704616042499,103.766883474367,PETIR LRT STATION (BP7),0.08492929511510844,BUKIT PANJANG PLAZA,0.4254577151170344,Bukit Panjang Neighbourhood Police Centre,1.2193791094367998
501 JELAPANG RD,501 JELAPANG ROAD,1.38288226683648,103.76684712949,FAJAR LRT STATION (BP10),0.4868772148071397,GREENRIDGE SHOPPING CENTRE,0.2888975227147696,Bukit Panjang Neighbourhood Police Centre,0.7013305774610024
482 SEGAR RD,482 SEGAR ROAD,1.38916099716883,103.772291892028,SEGAR LRT STATION (BP11),0.3361118855647375,FAJAR SHOPPING CENTRE,0.5901541595162576,Bukit Panjang Neighbourhood Police Centre,0.2605219856636999
